Project ID,Project Name,Owner,City/State,Unit,Tenant,Tenant SF,Tenant Category,Original Category,Main Mix Group,Size Bucket,Is Grocery,Is Available,Is Anchor by SF,Explicit Anchor,0-10K Store,Manual Check Notes,TJ Address,PDF File,PDF Path,Site Plan Image Path,Canonical Tenant,Original Tenant Category,Exclude From Category Summary
116710,Brennan Station,Kimco,,21,Sola Salon Studios,4890.0,Beauty / Personal Care,,Soft Goods,3k-10k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,,Sola Salon Studios,Beauty,False
116710,Brennan Station,Kimco,,22,Melt Well Sauna and [...],1408.0,Fitness / Recreation,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,,Melt Well Sauna and [...],Other,False
116710,Brennan Station,Kimco,,23,Kazu Hibachi,1350.0,Food & Beverage,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,,Kazu Hibachi,Other,False
116710,Brennan Station,Kimco,,24,Beow's Books and Brews Café,2650.0,Books / Media,,Hard Goods,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,,Beow's Books and Brews Café,Books & Media,False
116710,Brennan Station,Kimco,,25,Expedia Travel,1300.0,Service / Bank / Telecom,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,,Expedia Travel,Other,False
116710,Brennan Station,Kimco,,26,Tropical Smoothie Cafe,1625.0,Food & Beverage,,Food,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,,Tropical Smoothie Cafe,Restaurant,False
116710,Brennan Station,Kimco,,27,Options Medical Weight Loss,1550.0,Medical / Health,,Service,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,,Options Medical Weight Loss,Medical,False
116710,Brennan Station,Kimco,,28,El Dorado Mexican Restaurant,3478.0,Food & Beverage,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,,El Dorado Mexican Restaurant,Restaurant,False
116710,Brennan Station,Kimco,,29,Topsail Steamer,1300.0,Food & Beverage,,Food,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,,Topsail Steamer,Coffee / Dessert,False
116710,Brennan Station,Kimco,,30,Brigs Great Beginninings,2926.0,General / Specialty Retail,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,,Brigs Great Beginninings,Other,False
116710,Brennan Station,Kimco,,31,Dunkin' Donuts,1560.0,Food & Beverage,,Food,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,,Dunkin' Donuts,Coffee / Dessert,False
116710,Brennan Station,Kimco,,32,Jiffy Lube,2652.0,Auto Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,116710-brennan-station-marketing-package.pdf,,,Jiffy Lube,Auto Service,False
BRX040,Village Square Shopping Center,Brixmor,,7,Everythings Hair Limited,900.0,Beauty / Personal Care,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Village Square Shopping Center - Property Brochure.pdf,,,Everythings Hair Limited,Beauty,False
BRX040,Village Square Shopping Center,Brixmor,,8,Nail House,862.0,Beauty / Personal Care,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,Village Square Shopping Center - Property Brochure.pdf,,,Nail House,Beauty,False
BRX040,Village Square Shopping Center,Brixmor,,10,Espresso Cafeto,872.0,Food & Beverage,,Food,0-3k,FALSE,FALSE,FALSE,,,,,Village Square Shopping Center - Property Brochure.pdf,,,Espresso Cafeto,Restaurant,False
TJ_BURLINGTON,Petco / Trader Joe’s center,Unknow,"Burlington, MA",1,Bob Discount Furniture,46605.0,Furniture / Home,Furnishings,Hard Goods,10k+,FALSE,FALSE,TRUE,0,0,Furnishings,51 Middlesex Turnpike,,,,Bob Discount Furniture,Home Furnishing,False
TJ_BURLINGTON,Petco / Trader Joe’s center,Unknow,"Burlington, MA",2,Petco,12034.0,Pet,Pet Stores + Supplies,Hard Goods,10k+,FALSE,FALSE,TRUE,0,0,Pet Stores + Supplies,51 Middlesex Turnpike,,,,Petco,Pet Supply,False
TJ_ACTON,Brookside Shops,Crosspoint Associates,"Acton, MA",2,Talbots,,Apparel / Soft Goods,Apparel,Soft Goods,,FALSE,FALSE,FALSE,0,0,,"145 Great Road, Acton, MA 01720",,,site_plan_images/TJ_Acton.png,Talbots,Apparel,False
TJ_ACTON,Brookside Shops,Crosspoint Associates,"Acton, MA",3,Staples,,Service / Bank / Telecom,Office & Tech,Hard Goods,,FALSE,FALSE,FALSE,0,0,Office & Tech,"145 Great Road, Acton, MA 01720",,,site_plan_images/TJ_Acton.png,Staples,Office Supply,False
TJ_ACTON,Brookside Shops,Crosspoint Associates,"Acton, MA",4,X-Golf,,Fitness / Recreation,Entertainment,Hard Goods,,FALSE,FALSE,FALSE,0,0,Entertainment,"145 Great Road, Acton, MA 01720",,,site_plan_images/TJ_Acton.png,X-Golf,Entertainment Retail,False
TJ_ACTON,Brookside Shops,Crosspoint Associates,"Acton, MA",5,J.Crew Factory,,Apparel / Soft Goods,Apparel,Soft Goods,,FALSE,FALSE,FALSE,0,0,,"145 Great Road, Acton, MA 01720",,,site_plan_images/TJ_Acton.png,J.Crew Factory,Apparel,False
TJ_ACTON,Brookside Shops,Crosspoint Associates,"Acton, MA",6,Wonder,,Food & Beverage,QSR,Food,,FALSE,FALSE,FALSE,0,0,QSR,"145 Great Road, Acton, MA 01720",,,site_plan_images/TJ_Acton.png,Wonder,Restaurant,False
TJ_ACTON,Brookside Shops,Crosspoint Associates,"Acton, MA",7,NY Bagel Factory,,Food & Beverage,QSR,Food,,FALSE,FALSE,FALSE,0,0,QSR,"145 Great Road, Acton, MA 01720",,,site_plan_images/TJ_Acton.png,NY Bagel Factory,Restaurant,False
TJ_NEWTON,Newton Nexus,Crosspoint Associates,"Newton, MA",2,Marshalls,,Apparel / Soft Goods,Soft Goods / Discount Retail,Hard Goods,,FALSE,FALSE,FALSE,0,0,Soft Goods / Discount Retail,"165 Needham St, Newton, MA 02464 US",,,site_plan_images/TJ_Newton.png,Marshalls,Discount Retail,False
TJ_NEWTON,Newton Nexus,Crosspoint Associates,"Newton, MA",3,CVS Pharmacy,,Medical / Health,Pharmacy,Service,,FALSE,FALSE,FALSE,0,0,Pharmacy,"165 Needham St, Newton, MA 02464 US",,,site_plan_images/TJ_Newton.png,CVS Pharmacy,Medical,False
TJ_NEWTON,Newton Nexus,Crosspoint Associates,"Newton, MA",4,Chase Bank,,Service / Bank / Telecom,Financial Services,Service,,FALSE,FALSE,FALSE,0,0,Financial Services,"165 Needham St, Newton, MA 02464 US",,,site_plan_images/TJ_Newton.png,Chase Bank,Financial,False
TJ_NEWTON,Newton Nexus,Crosspoint Associates,"Newton, MA",5,Pure Barre,,Fitness / Recreation,Fitness,Service,,FALSE,FALSE,FALSE,0,0,,"165 Needham St, Newton, MA 02464 US",,,site_plan_images/TJ_Newton.png,Pure Barre,Fitness,False
TJ_NEWTON,Newton Nexus,Crosspoint Associates,"Newton, MA",6,Club Pilates,,Fitness / Recreation,Fitness,Service,,FALSE,FALSE,FALSE,0,0,,"165 Needham St, Newton, MA 02464 US",,,site_plan_images/TJ_Newton.png,Club Pilates,Fitness,False
TJ_NEWTON,Newton Nexus,Crosspoint Associates,"Newton, MA",7,Five Guys,,Food & Beverage,QSR,Food,,FALSE,FALSE,FALSE,0,0,QSR,"165 Needham St, Newton, MA 02464 US",,,site_plan_images/TJ_Newton.png,Five Guys Burgers and Fries,Restaurant,False
TJ_NEWTON,Newton Nexus,Crosspoint Associates,"Newton, MA",8,Sweetgreen,,Food & Beverage,Fast Casual Restaurant,Food,,FALSE,FALSE,FALSE,0,0,Fast Casual Restaurant,"165 Needham St, Newton, MA 02464 US",,,site_plan_images/TJ_Newton.png,Sweetgreen,Restaurant,False
TJ_NEWTON,Newton Nexus,Crosspoint Associates,"Newton, MA",9,Pressed Café,,Food & Beverage,Café,Food,,FALSE,FALSE,FALSE,0,0,Café,"165 Needham St, Newton, MA 02464 US",,,site_plan_images/TJ_Newton.png,Pressed Café,Restaurant,False
TJ_NEWTON,Newton Nexus,Crosspoint Associates,"Newton, MA",10,European Wax Center,,Beauty / Personal Care,Personal Services,Service,,FALSE,FALSE,FALSE,0,0,Personal Services,"165 Needham St, Newton, MA 02464 US",,,site_plan_images/TJ_Newton.png,European Wax Center,Personal Service,False
TJ_NEWTON,Newton Nexus,Crosspoint Associates,"Newton, MA",11,Lux Bond & Green,,Apparel / Soft Goods,Jewelry,Soft Goods,,FALSE,FALSE,FALSE,0,0,Jewelry,"165 Needham St, Newton, MA 02464 US",,,site_plan_images/TJ_Newton.png,Lux Bond & Green,Apparel,False
TJ_NEWTON,Newton Nexus,Crosspoint Associates,"Newton, MA",12,Restore Hyper Wellness,,Service / Bank / Telecom,Wellness,Service,,FALSE,FALSE,FALSE,0,0,Wellness,"165 Needham St, Newton, MA 02464 US",,,site_plan_images/TJ_Newton.png,Restore Hyper Wellness,Personal Service,False
TJ_NEWTON,Newton Nexus,Crosspoint Associates,"Newton, MA",13,AT&T,,Service / Bank / Telecom,Telecommunications,Service,,FALSE,FALSE,FALSE,0,0,Telecommunications,"165 Needham St, Newton, MA 02464 US",,,site_plan_images/TJ_Newton.png,AT&T,Telecom,False
TJ_NEWTON,Newton Nexus,Crosspoint Associates,"Newton, MA",14,Hollywood Nails & Spa,,Beauty / Personal Care,Personal Services,Service,,FALSE,FALSE,FALSE,0,0,Personal Services,"165 Needham St, Newton, MA 02464 US",,,site_plan_images/TJ_Newton.png,Hollywood Nails & Spa,Personal Service,False
TJ_NEWTON,Newton Nexus,Crosspoint Associates,"Newton, MA",15,Newton Centre Chiropractic,,Medical / Health,Medical,Service,,FALSE,FALSE,FALSE,0,0,,"165 Needham St, Newton, MA 02464 US",,,site_plan_images/TJ_Newton.png,Newton Centre Chiropractic,Medical,False
TJ_NEWTON,Newton Nexus,Crosspoint Associates,"Newton, MA",16,Cambridge Savings Bank ATM,,Service / Bank / Telecom,Financial Services,Service,,FALSE,FALSE,FALSE,0,0,Financial Services,"165 Needham St, Newton, MA 02464 US",,,site_plan_images/TJ_Newton.png,Cambridge Savings Bank ATM,Financial,False
TJ_CAMBRIDGE_FRESH_POND,Alewife Brook Parkway Shopping Center,Linear Retail Properties,"Cambridge, MA",2,CVS Pharmacy,,Medical / Health,Pharmacy,Service,,FALSE,FALSE,TRUE,1,0,Pharmacy,"211 Alewife Brook Pkwy, Cambridge, MA 02138",,,site_plan_images/TJ_Cambridge_Fresh_Pond.png,CVS Pharmacy,Medical,False
TJ_CAMBRIDGE_FRESH_POND,Alewife Brook Parkway Shopping Center,Linear Retail Properties,"Cambridge, MA",3,Chipotle,,Food & Beverage,QSR,Food,,FALSE,FALSE,FALSE,0,1,QSR,"211 Alewife Brook Pkwy, Cambridge, MA 02138",,,site_plan_images/TJ_Cambridge_Fresh_Pond.png,Chipotle,Restaurant,False
TJ_CAMBRIDGE_FRESH_POND,Alewife Brook Parkway Shopping Center,Linear Retail Properties,"Cambridge, MA",4,T-Mobile,,Service / Bank / Telecom,Telecommunications,Service,,FALSE,FALSE,FALSE,0,1,Telecommunications,"211 Alewife Brook Pkwy, Cambridge, MA 02138",,,site_plan_images/TJ_Cambridge_Fresh_Pond.png,T-Mobile,Telecom,False
TJ_CAMBRIDGE_FRESH_POND,Alewife Brook Parkway Shopping Center,Linear Retail Properties,"Cambridge, MA",5,Sav-Mor Spirits,,Food & Beverage,Liquor / Beverage Retail,Food,,FALSE,FALSE,FALSE,0,1,Liquor / Beverage Retail,"211 Alewife Brook Pkwy, Cambridge, MA 02138",,,site_plan_images/TJ_Cambridge_Fresh_Pond.png,Sav-Mor Spirits,Wine / Liquor,False
TJ_CAMBRIDGE_FRESH_POND,Alewife Brook Parkway Shopping Center,Linear Retail Properties,"Cambridge, MA",6,Sleepy’s,,Furniture / Home,Furnishings / Mattress,Hard Goods,,FALSE,FALSE,FALSE,0,1,Furnishings / Mattress,"211 Alewife Brook Pkwy, Cambridge, MA 02138",,,site_plan_images/TJ_Cambridge_Fresh_Pond.png,Sleepy's,Home Furnishing,False
TJ_FRAMINGHAM,Staples Plaza,The Hamilton Company,"Framingham, MA",2,Studio Optics,1000.0,Medical / Health,Medical / Optical,Service,0-3k,FALSE,FALSE,FALSE,0,1,Medical / Optical,"659 Worcester Rd, Framingham, MA 01701",,,site_plan_images/TJ_Framingham.png,Studio Optics,Medical,False
TJ_FRAMINGHAM,Staples Plaza,The Hamilton Company,"Framingham, MA",3,99 Restaurant,4419.0,Food & Beverage,Restaurant,Food,3k-10k,FALSE,FALSE,FALSE,0,1,,"659 Worcester Rd, Framingham, MA 01701",,,site_plan_images/TJ_Framingham.png,99 Restaurant,Restaurant,False
TJ_HYANNIS,Christmas Tree Promenade / 655 Iyannough Rd Plaza,CTS FIDUCIARY LLC TR (c/o Turtle Rock LLC),"Hyannis, MA",2,Starbucks,1356.0,Food & Beverage,Café,Food,0-3k,FALSE,FALSE,FALSE,0,1,Café,"655 Iyannough Road Rt 132, Unit 4-A, Hyannis, MA 02601",,,site_plan_images/TJ_Hyannis.png,Starbucks,Restaurant,False
TJ_HYANNIS,Christmas Tree Promenade / 655 Iyannough Rd Plaza,CTS FIDUCIARY LLC TR (c/o Turtle Rock LLC),"Hyannis, MA",3,Cardi’s Furniture,1946.0,Furniture / Home,Furnishings,Hard Goods,0-3k,FALSE,FALSE,TRUE,1,0,Furnishings,"655 Iyannough Road Rt 132, Unit 4-A, Hyannis, MA 02601",,,site_plan_images/TJ_Hyannis.png,Cardi's Furniture,Home Furnishing,False
TJ_HYANNIS,Christmas Tree Promenade / 655 Iyannough Rd Plaza,CTS FIDUCIARY LLC TR (c/o Turtle Rock LLC),"Hyannis, MA",4,Best Buy,38688.0,Hard Goods / Specialty Retail,Electronics,Hard Goods,10k+,FALSE,FALSE,TRUE,1,0,,"655 Iyannough Road Rt 132, Unit 4-A, Hyannis, MA 02601",,,site_plan_images/TJ_Hyannis.png,Best Buy,Electronics,False
TJ_MILFORD,Granite Heights Marketplace,Unknown,"Milford, MA",2,Burlington,28000.0,Apparel / Soft Goods,Discount Retail / Apparel,Hard Goods,10k+,FALSE,FALSE,TRUE,1,0,Discount Retail / Apparel,"230 Fortune Blvd, Milford, MA 01757",,,site_plan_images/TJ_Milford.png,Burlington,Discount Retail,False
TJ_SOMERVILLE,Assembly Square,federalrealty,"Somerville, MA",1,Ashley Furniture HomeStore,20586.0,Furniture / Home,Furnishings,Hard Goods,10k+,FALSE,FALSE,TRUE,1,0,Furnishings,"145 Middlesex Ave, Somerville, MA 02145 US",,,site_plan_images/TJ_Somerville.png,Ashley Furniture HomeStore,Home Furnishing,False
TJ_SOMERVILLE,Assembly Square,federalrealty,"Somerville, MA",2,World Market,18361.0,Furniture / Home,Home Goods / Specialty Retail,Hard Goods,10k+,FALSE,FALSE,TRUE,1,0,Home Goods / Specialty Retail,"145 Middlesex Ave, Somerville, MA 02145 US",,,site_plan_images/TJ_Somerville.png,World Market,Home Furnishing,False
TJ_SOMERVILLE,Assembly Square,federalrealty,"Somerville, MA",3,TJ Maxx,54480.0,Apparel / Soft Goods,Discount Retail / Apparel,Hard Goods,10k+,FALSE,FALSE,TRUE,1,0,Discount Retail / Apparel,"145 Middlesex Ave, Somerville, MA 02145 US",,,site_plan_images/TJ_Somerville.png,TJ Maxx,Discount Retail,False
TJ_SOMERVILLE,Assembly Square,federalrealty,"Somerville, MA",4,Bob's Discount Furniture,38163.0,Furniture / Home,Furnishings,Hard Goods,10k+,FALSE,FALSE,TRUE,1,0,Furnishings,"145 Middlesex Ave, Somerville, MA 02145 US",,,site_plan_images/TJ_Somerville.png,Bob's Discount Furniture,Home Furnishing,False
TJ_SOMERVILLE,Assembly Square,federalrealty,"Somerville, MA",5,Burlington,45706.0,Apparel / Soft Goods,Discount Retail / Apparel,Hard Goods,10k+,FALSE,FALSE,TRUE,1,0,Discount Retail / Apparel,"145 Middlesex Ave, Somerville, MA 02145 US",,,site_plan_images/TJ_Somerville.png,Burlington,Discount Retail,False
TJ_SOMERVILLE,Assembly Square,federalrealty,"Somerville, MA",7,Studio Xfinity,6214.0,Service / Bank / Telecom,Telecommunications,Service,3k-10k,FALSE,FALSE,FALSE,0,1,Telecommunications,"145 Middlesex Ave, Somerville, MA 02145 US",,,site_plan_images/TJ_Somerville.png,Studio Xfinity,Telecom,False
TJ_SOMERVILLE,Assembly Square,federalrealty,"Somerville, MA",8,Raymour & Flanigan Furniture,51834.0,Furniture / Home,Furnishings,Hard Goods,10k+,FALSE,FALSE,TRUE,1,0,Furnishings,"145 Middlesex Ave, Somerville, MA 02145 US",,,site_plan_images/TJ_Somerville.png,Raymour & Flanigan Furniture,Home Furnishing,False
TJ_SOMERVILLE,Assembly Square,federalrealty,"Somerville, MA",9,Staples,21800.0,Service / Bank / Telecom,Office & Tech,Hard Goods,10k+,FALSE,FALSE,TRUE,1,0,Office & Tech,"145 Middlesex Ave, Somerville, MA 02145 US",,,site_plan_images/TJ_Somerville.png,Staples,Office Supply,False
TJ_SOMERVILLE,Assembly Square,federalrealty,"Somerville, MA",10,JPMorgan Chase Bank,2300.0,Service / Bank / Telecom,Financial Services,Service,0-3k,FALSE,FALSE,FALSE,0,1,Financial Services,"145 Middlesex Ave, Somerville, MA 02145 US",,,site_plan_images/TJ_Somerville.png,JPMorgan Chase Bank,Financial,False
TJ_SOMERVILLE,Assembly Square,federalrealty,"Somerville, MA",11,Starbucks,2133.0,Food & Beverage,Café,Food,0-3k,FALSE,FALSE,FALSE,0,1,Café,"145 Middlesex Ave, Somerville, MA 02145 US",,,site_plan_images/TJ_Somerville.png,Starbucks,Restaurant,False
TJ_SOMERVILLE,Assembly Square,federalrealty,"Somerville, MA",12,Tulip Interfaces,30312.0,Service / Bank / Telecom,Office,Hard Goods,10k+,FALSE,FALSE,TRUE,0,0,Office,"145 Middlesex Ave, Somerville, MA 02145 US",,,site_plan_images/TJ_Somerville.png,Tulip Interfaces,Office Supply,False
TJ_SOMERVILLE,Assembly Square,federalrealty,"Somerville, MA",13,DMG MORI USA,9523.0,Service / Bank / Telecom,Office / Industrial Services,Hard Goods,3k-10k,FALSE,FALSE,FALSE,0,1,Office / Industrial Services,"145 Middlesex Ave, Somerville, MA 02145 US",,,site_plan_images/TJ_Somerville.png,DMG MORI USA,Office Supply,False
TJ_PEABODY,Peabody Place,Chase Properties,"Peabody, MA",1,TJ Maxx,25020.0,Apparel / Soft Goods,Discount Retail / Apparel,Hard Goods,10k+,FALSE,FALSE,TRUE,1,0,Discount Retail / Apparel,"300 Andover St, Peabody, MA 01960",30-LeasingKit.pdf,pdfs/30-LeasingKit.pdf,site_plan_images/TJ_Peabody.png,TJ Maxx,Discount Retail,False
TJ_PEABODY,Peabody Place,Chase Properties,"Peabody, MA",2,GameStop,2086.0,Hard Goods / Specialty Retail,Electronics / Video Games,Hard Goods,0-3k,FALSE,FALSE,FALSE,0,1,Electronics / Video Games,"300 Andover St, Peabody, MA 01960",30-LeasingKit.pdf,pdfs/30-LeasingKit.pdf,site_plan_images/TJ_Peabody.png,GameStop,Electronics,False
TJ_PEABODY,Peabody Place,Chase Properties,"Peabody, MA",3,Pinspits,1989.0,Entertainment,Entertainment,Hard Goods,0-3k,FALSE,FALSE,FALSE,0,1,Entertainment,"300 Andover St, Peabody, MA 01960",30-LeasingKit.pdf,pdfs/30-LeasingKit.pdf,site_plan_images/TJ_Peabody.png,Pinspits,Entertainment Retail,False
TJ_PEABODY,Peabody Place,Chase Properties,"Peabody, MA",4,Carter’s,4466.0,Apparel / Soft Goods,Apparel,Soft Goods,3k-10k,FALSE,FALSE,FALSE,0,1,,"300 Andover St, Peabody, MA 01960",30-LeasingKit.pdf,pdfs/30-LeasingKit.pdf,site_plan_images/TJ_Peabody.png,Carter's,Apparel,False
TJ_PEABODY,Peabody Place,Chase Properties,"Peabody, MA",5,J.Crew Factory,5600.0,Apparel / Soft Goods,Apparel,Soft Goods,3k-10k,FALSE,FALSE,FALSE,0,1,,"300 Andover St, Peabody, MA 01960",30-LeasingKit.pdf,pdfs/30-LeasingKit.pdf,site_plan_images/TJ_Peabody.png,J.Crew Factory,Apparel,False
TJ_PEABODY,Peabody Place,Chase Properties,"Peabody, MA",6,Miel Dental Aesthetics,2080.0,Beauty / Personal Care,Medical,Service,0-3k,FALSE,FALSE,FALSE,0,1,,"300 Andover St, Peabody, MA 01960",30-LeasingKit.pdf,pdfs/30-LeasingKit.pdf,site_plan_images/TJ_Peabody.png,Miel Dental Aesthetics,Medical,False
TJ_PEABODY,Peabody Place,Chase Properties,"Peabody, MA",7,Tokyo Steakhouse,5746.0,Food & Beverage,Restaurant,Food,3k-10k,FALSE,FALSE,FALSE,0,1,,"300 Andover St, Peabody, MA 01960",30-LeasingKit.pdf,pdfs/30-LeasingKit.pdf,site_plan_images/TJ_Peabody.png,Tokyo Steakhouse,Restaurant,False
